Year;Quarter;Month;Hour;Category;Sales;Cost
2007;Q1 2007;Jan 2007;08:00;pop/rock;4628.000000000001;2455.87
2007;Q1 2007;Feb 2007;17:00;klassisk;4646.699999999999;2331.9299999999994
2007;Q2 2007;May 2007;14:00;skandinavisk;55689.60000000032;30948.430000000073
2007;Q2 2007;May 2007;17:00;skandinavisk;43253.74000000021;24432.460000000043
2007;Q2 2007;Jun 2007;12:00;skandinavisk;145444.2599999976;74086.42000000055
2007;Q2 2007;Jun 2007;15:00;skandinavisk;136631.5999999979;73503.93000000062
2007;Q3 2007;Jul 2007;17:00;skandinavisk;162392.02999999697;85167.93000000044
2007;Q3 2007;Sep 2007;18:00;skandinavisk;117203.95999999848;63006.429999999425
2007;Q3 2007;Sep 2007;12:00;skandinavisk;212330.5899999952;114342.5299999999
2007;Q3 2007;Aug 2007;10:00;skandinavisk;73535.81000000013;39112.74999999996
2007;Q3 2007;Sep 2007;11:00;skandinavisk;176454.28999999646;94141.82999999964
2007;Q2 2007;Jun 2007;10:00;skandinavisk;75137.78000000007;38941.73000000011
2007;Q2 2007;May 2007;10:00;skandinavisk;31853.23000000011;17133.110000000004
2007;Q2 2007;May 2007;15:00;skandinavisk;53962.180000000306;29991.75000000004
2007;Q3 2007;Jul 2007;12:00;skandinavisk;227129.23999999466;118445.21000000159
2007;Q3 2007;Aug 2007;20:00;skandinavisk;25225.320000000047;13686.349999999997
2007;Q3 2007;Aug 2007;12:00;skandinavisk;154162.51999999714;83926.6199999999
2007;Q3 2007;Jul 2007;18:00;skandinavisk;131667.21999999805;68560.3099999995
2007;Q3 2007;Aug 2007;17:00;skandinavisk;124878.48999999833;68004.89999999969
2007;Q3 2007;Aug 2007;16:00;skandinavisk;155731.60999999705;84919.33999999987
2007;Q3 2007;Sep 2007;14:00;skandinavisk;206371.7199999953;111336.60000000012
2007;Q2 2007;Jun 2007;16:00;skandinavisk;125213.25999999826;65786.9900000004
2006;Q4 2006;Dec 2006;16:00;skandinavisk;1119559.3200000613;585854.0400000298
2006;Q3 2006;Jul 2006;10:00;skandinavisk;46461.190000000235;24138.32999999999
2006;Q4 2006;Dec 2006;13:00;skandinavisk;1256867.1699999843;657058.930000036
2006;Q4 2006;Dec 2006;14:00;skandinavisk;1355948.0899999302;709794.1700000217
2006;Q3 2006;Aug 2006;15:00;skandinavisk;61130.20000000037;30766.360000000015
2006;Q2 2006;Jun 2006;11:00;skandinavisk;25912.900000000063;13712.110000000015
2006;Q2 2006;Jun 2006;12:00;skandinavisk;27916.70000000008;14946.60000000003
2006;Q4 2006;Dec 2006;11:00;skandinavisk;1022737.0300001017;531886.7600000327
2007;Q1 2007;Jan 2007;21:00;skandinavisk;3732.9000000000015;2807.4500000000003
2006;Q2 2006;Jun 2006;19:00;skandinavisk;16244.299999999976;8868.150000000003
2007;Q2 2007;May 2007;18:00;skandinavisk;35830.100000000144;22351.430000000022
2006;Q4 2006;Dec 2006;12:00;skandinavisk;1210086.8000000103;631845.7000000327
2007;Q2 2007;Jun 2007;20:00;skandinavisk;26039.20000000006;14008.440000000002
2007;Q4 2007;Oct 2007;11:00;skandinavisk;309064.5300000002;166304.19999999812
2007;Q2 2007;May 2007;16:00;skandinavisk;55190.430000000306;31998.030000000068
2007;Q3 2007;Jul 2007;22:00;skandinavisk;6805.199999999996;3614.6
2007;Q3 2007;Aug 2007;14:00;skandinavisk;163419.96999999677;88646.75999999995
2007;Q3 2007;Sep 2007;15:00;skandinavisk;205681.79999999536;111328.33
2007;Q3 2007;Sep 2007;09:00;skandinavisk;22253.120000000028;12024.170000000015
2007;Q3 2007;Sep 2007;10:00;skandinavisk;117881.6899999985;62896.09999999948
2007;Q2 2007;Jun 2007;18:00;skandinavisk;92443.99999999946;49520.950000000295
2007;Q4 2007;Oct 2007;18:00;skandinavisk;242001.98999999408;131036.21000000135
2007;Q2 2007;Jun 2007;13:00;skandinavisk;151181.58999999738;80619.67000000035
2007;Q4 2007;Oct 2007;13:00;skandinavisk;397157.6200000131;214354.30999999747
2007;Q3 2007;Aug 2007;11:00;skandinavisk;119788.01999999852;65203.109999999826
2007;Q3 2007;Jul 2007;19:00;skandinavisk;101998.02999999913;53573.41999999962
2007;Q4 2007;Nov 2007;14:00;skandinavisk;347339.8500000051;184561.14000000304
2007;Q4 2007;Nov 2007;11:00;skandinavisk;302363.1599999992;160115.32000000053
2007;Q1 2007;Jan 2007;10:00;skandinavisk;66883.8200000004;39173.43000000008
2007;Q2 2007;Jun 2007;00:00;dvd/video;7098.099999999997;3494.69
2007;Q4 2007;Nov 2007;08:00;dvd/video;4960.64;2628.2999999999997
2006;Q4 2006;Nov 2006;23:00;dvd/video;10371.299999999996;4258.099999999999
2007;Q1 2007;Jan 2007;15:00;klassisk;5225.999999999998;2742.919999999999
2007;Q2 2007;Jun 2007;00:00;pop/rock;5007.599999999999;3098.05
2008;Q1 2008;Feb 2008;21:00;pop/rock;20680.700000000015;11161.490000000002
2006;Q3 2006;Jul 2006;08:00;dvd/video;2529.6000000000004;1152.7
2007;Q2 2007;Jun 2007;20:00;games;106186.82999999952;60099.43999999999
2007;Q2 2007;May 2007;09:00;games;26610.620000000024;14868.57
2007;Q2 2007;May 2007;01:00;games;2965.4;0.0
2007;Q4 2007;Oct 2007;11:00;games;411838.24000000465;225816.6299999985
2007;Q3 2007;Sep 2007;13:00;games;483213.940000009;263790.26999999775
2007;Q4 2007;Nov 2007;21:00;games;34883.38000000004;19140.399999999994
2006;Q3 2006;Aug 2006;12:00;skandinavisk;68649.49000000031;34121.319999999985
2007;Q1 2007;Jan 2007;14:00;skandinavisk;148211.24999999715;92545.9800000004
2007;Q3 2007;Aug 2007;15:00;international;65788.5400000004;32202.46999999984
2007;Q2 2007;Jun 2007;09:00;international;1106.72;477.55000000000007
2007;Q3 2007;Sep 2007;15:00;international;23165.94000000003;11075.929999999984
2007;Q2 2007;Jun 2007;19:00;international;3402.700000000001;1819.3400000000001
2007;Q2 2007;Jun 2007;15:00;international;3068.100000000001;1589.1
2007;Q2 2007;Jun 2007;17:00;international;4220.3200000000015;2295.5400000000004
2007;Q2 2007;Jun 2007;20:00;international;1269.7;714.68
2007;Q1 2007;Feb 2007;14:00;international;2458.6000000000004;1357.8200000000002
2006;Q3 2006;Aug 2006;14:00;international;4107.500000000001;2098.3
2007;Q2 2007;May 2007;07:00;dvd/video;1794.6200000000001;986.05
2007;Q3 2007;Jul 2007;08:00;dvd/video;3109.5000000000005;1426.94
2007;Q3 2007;Sep 2007;03:00;dvd/video;3284.7000000000003;1498.37
2007;Q4 2007;Nov 2007;23:00;dvd/video;17180.859999999997;9030.070000000002
2007;Q2 2007;Jun 2007;23:00;pop/rock;15931.989999999978;10212.500000000004
2008;Q1 2008;Mar 2008;18:00;dance;18315.419999999987;9674.650000000009
2007;Q1 2007;Feb 2007;12:00;skandinavisk;106447.71999999894;58233.750000000044
2006;Q4 2006;Oct 2006;12:00;skandinavisk;229422.37999999407;129291.89999999934
2006;Q4 2006;Nov 2006;12:00;skandinavisk;441111.5800000193;241234.340000006
2006;Q3 2006;Sep 2006;15:00;skandinavisk;9674.89999999999;4953.280000000001
2006;Q4 2006;Nov 2006;15:00;skandinavisk;419663.20000001584;229843.51000000566
2006;Q4 2006;Oct 2006;13:00;skandinavisk;245247.60999999347;137549.37999999884
2007;Q3 2007;Sep 2007;03:00;pop/rock;1548.6000000000004;755.6
2006;Q4 2006;Oct 2006;08:00;dvd/video;5048.799999999999;933.91
2007;Q1 2007;Feb 2007;16:00;skandinavisk;90916.9799999995;50654.54000000004
2008;Q2 2008;Apr 2008;19:00;budget;102.5;172.62000000000003
2007;Q2 2007;May 2007;11:00;budget;175.0;346.91999999999996
2007;Q1 2007;Feb 2007;12:00;budget;185.0;242.77
2007;Q1 2007;Feb 2007;10:00;budget;40.0;108.47
2006;Q2 2006;Jun 2006;20:00;budget;40.0;87.06
2006;Q3 2006;Sep 2006;18:00;skandinavisk;5826.899999999998;3143.159999999999
2008;Q1 2008;Feb 2008;15:00;international;16599.499999999975;8441.269999999993
2006;Q4 2006;Nov 2006;15:00;international;3657.800000000001;1544.4399999999994
2006;Q4 2006;Nov 2006;18:00;merchandise;105929.60999999892;55501.74000000002
2008;Q1 2008;Jan 2008;15:00;merchandise;234799.7799999973;125495.22999999988
2007;Q2 2007;Jun 2007;11:00;merchandise;81607.86000000013;38965.07999999991
2007;Q1 2007;Jan 2007;17:00;merchandise;187269.4799999978;102227.67999999963
2007;Q1 2007;Mar 2007;17:00;merchandise;149584.9299999984;78524.06999999986
2007;Q1 2007;Mar 2007;10:00;merchandise;63367.44000000027;31208.609999999975
2007;Q3 2007;Jul 2007;19:00;merchandise;101491.11999999886;58001.74999999995
2007;Q3 2007;Jul 2007;17:00;merchandise;200338.1099999991;116171.62999999973
2007;Q1 2007;Feb 2007;14:00;merchandise;160341.0499999979;86109.77999999988
2007;Q3 2007;Sep 2007;12:00;merchandise;99222.5499999997;52506.71999999982
2007;Q2 2007;May 2007;18:00;merchandise;96059.02999999918;56539.249999999985
2008;Q1 2008;Mar 2008;14:00;merchandise;141312.5599999989;75872.80000000018
2007;Q3 2007;Jul 2007;14:00;merchandise;184437.90999999837;99778.2199999998
2007;Q2 2007;Apr 2007;16:00;merchandise;109722.66999999921;58917.35999999982
2007;Q2 2007;Apr 2007;18:00;merchandise;76370.63000000021;39937.93999999989
2007;Q2 2007;Apr 2007;14:00;merchandise;140147.7199999987;77606.7799999997
2007;Q1 2007;Jan 2007;13:00;merchandise;164408.83999999746;86541.46999999986
2007;Q1 2007;Mar 2007;18:00;merchandise;114309.86999999925;59256.6899999998
2008;Q1 2008;Jan 2008;11:00;merchandise;102773.46999999981;58145.45
2008;Q1 2008;Mar 2008;16:00;merchandise;140150.84999999934;74571.43000000005
2008;Q1 2008;Jan 2008;14:00;merchandise;219333.06999999727;117816.44999999969
2008;Q1 2008;Feb 2008;19:00;merchandise;93317.80999999994;52304.79999999982
2008;Q1 2008;Feb 2008;17:00;merchandise;157628.5499999991;86478.1600000005
2008;Q1 2008;Mar 2008;12:00;merchandise;121833.63999999926;61503.20999999982
2008;Q2 2008;Apr 2008;15:00;merchandise;18920.319999999992;9770.799999999996
2006;Q4 2006;Nov 2006;13:00;merchandise;120416.16999999847;65720.84000000004
2007;Q1 2007;Feb 2007;16:00;merchandise;152643.91999999806;80304.11999999982
2007;Q3 2007;Sep 2007;15:00;merchandise;192499.37999999762;101276.6499999998
2007;Q1 2007;Feb 2007;11:00;merchandise;80637.71999999999;41411.00999999993
2007;Q2 2007;Jun 2007;13:00;merchandise;136122.81999999835;69712.57999999952
2007;Q3 2007;Sep 2007;10:00;merchandise;56037.87000000019;28591.92999999997
2007;Q4 2007;Oct 2007;13:00;merchandise;138541.07999999824;71213.93999999999
2007;Q2 2007;Apr 2007;12:00;merchandise;94067.31000000011;51322.86999999991
2007;Q1 2007;Mar 2007;12:00;merchandise;104800.12999999929;54916.78999999989
2007;Q2 2007;Apr 2007;13:00;merchandise;113295.78999999924;61734.54999999985
2007;Q1 2007;Mar 2007;13:00;merchandise;138554.14999999822;72481.25999999975
2007;Q1 2007;Jan 2007;11:00;merchandise;93770.45999999941;50214.70999999991
2007;Q3 2007;Aug 2007;18:00;merchandise;124885.79999999849;68066.6499999999
2007;Q3 2007;Jul 2007;15:00;merchandise;203948.52999999805;110772.03999999976
2007;Q3 2007;Aug 2007;14:00;merchandise;159148.07999999807;83561.28999999944
2007;Q3 2007;Aug 2007;17:00;merchandise;152499.05999999857;82988.0099999996
2007;Q3 2007;Aug 2007;15:00;merchandise;179682.60999999795;94306.27999999936
2007;Q3 2007;Jul 2007;12:00;merchandise;154025.48999999848;83157.59999999998
2007;Q3 2007;Jul 2007;16:00;merchandise;192730.79999999827;103217.98999999982
2007;Q3 2007;Jul 2007;13:00;merchandise;180663.90999999834;95555.1199999999
2007;Q2 2007;Apr 2007;17:00;merchandise;112570.0599999995;62365.3799999998
2006;Q4 2006;Oct 2006;15:00;merchandise;173127.3799999971;89069.309999994
2006;Q4 2006;Oct 2006;19:00;merchandise;76108.68999999925;40149.590000000804
2006;Q4 2006;Nov 2006;16:00;merchandise;150664.2699999982;81678.90999999842
2006;Q4 2006;Oct 2006;11:00;merchandise;78696.58999999912;40843.21000000081
2006;Q4 2006;Oct 2006;14:00;merchandise;155579.4299999978;79856.84999999792
2006;Q4 2006;Oct 2006;17:00;merchandise;159011.62999999837;89067.6699999966
2006;Q4 2006;Oct 2006;18:00;merchandise;106170.76999999912;55166.60000000085
2006;Q4 2006;Nov 2006;11:00;merchandise;83538.60999999953;46041.190000000104
2006;Q4 2006;Oct 2006;12:00;merchandise;114434.68999999856;62031.75000000095
2006;Q4 2006;Nov 2006;19:00;merchandise;78602.96999999991;43198.47000000008
2006;Q4 2006;Oct 2006;10:00;merchandise;40432.46000000025;20320.869999999995
2006;Q4 2006;Nov 2006;14:00;merchandise;158493.84999999724;85665.71999999825
2006;Q4 2006;Oct 2006;13:00;merchandise;136530.9699999977;69562.60000000127
2006;Q4 2006;Oct 2006;16:00;merchandise;151456.36999999816;78302.14999999895
2006;Q4 2006;Nov 2006;17:00;merchandise;126925.27999999818;69475.73999999993
2006;Q4 2006;Nov 2006;20:00;merchandise;19887.08000000002;11108.14999999998
2006;Q4 2006;Nov 2006;12:00;merchandise;118003.29999999872;64482.010000000104
2007;Q1 2007;Jan 2007;09:00;merchandise;17464.709999999985;8197.840000000004
2006;Q4 2006;Nov 2006;10:00;merchandise;38482.58000000018;20066.369999999948
2007;Q1 2007;Mar 2007;09:00;merchandise;20900.459999999985;11321.010000000004
2006;Q4 2006;Dec 2006;09:00;merchandise;47119.30000000012;23604.520000000033
2008;Q1 2008;Feb 2008;14:00;merchandise;180926.26999999833;97784.09000000036
2007;Q2 2007;May 2007;14:00;merchandise;148860.1599999979;87603.17999999973
2007;Q2 2007;Jun 2007;16:00;merchandise;129463.14999999844;65791.4999999997
2007;Q2 2007;Jun 2007;10:00;merchandise;46077.480000000214;23533.09999999996
2007;Q4 2007;Oct 2007;14:00;merchandise;173227.17999999778;91991.12999999989
2007;Q2 2007;May 2007;12:00;merchandise;104654.35999999903;62444.77999999988
2007;Q2 2007;May 2007;17:00;merchandise;126206.35999999841;74553.66999999988
2007;Q2 2007;May 2007;13:00;merchandise;120341.27999999841;70197.73999999987
2007;Q2 2007;Apr 2007;09:00;merchandise;10303.749999999989;5261.900000000001
2007;Q2 2007;Apr 2007;19:00;merchandise;61016.61000000024;32381.07999999985
2007;Q3 2007;Aug 2007;13:00;merchandise;166759.86999999807;89856.15999999929
2007;Q2 2007;May 2007;10:00;merchandise;48458.030000000246;26250.579999999918
2007;Q3 2007;Aug 2007;09:00;merchandise;15276.109999999975;6890.08
2007;Q3 2007;Aug 2007;16:00;merchandise;161097.11999999793;84536.23999999929
2008;Q1 2008;Jan 2008;16:00;merchandise;249311.31999999765;137314.66999999963
2007;Q3 2007;Sep 2007;11:00;merchandise;95162.6599999997;50812.4099999999
2007;Q3 2007;Sep 2007;13:00;merchandise;126876.00999999882;65830.97999999985
2007;Q3 2007;Sep 2007;18:00;merchandise;111103.53999999978;58137.05999999975
2007;Q1 2007;Feb 2007;10:00;merchandise;40711.13000000013;21756.96
2007;Q1 2007;Feb 2007;18:00;merchandise;102024.90999999935;53617.77999999992
2007;Q2 2007;Apr 2007;10:00;merchandise;47029.1000000002;24799.609999999935
2007;Q1 2007;Feb 2007;19:00;merchandise;68767.76000000029;35953.4899999999
2007;Q1 2007;Feb 2007;13:00;merchandise;142065.62999999837;77469.00999999994
2007;Q2 2007;May 2007;15:00;merchandise;157787.15999999788;94181.37999999968
2007;Q2 2007;Jun 2007;17:00;merchandise;114442.59999999878;57729.35999999981
2007;Q3 2007;Jul 2007;11:00;merchandise;100809.03999999912;53179.59000000005
2007;Q1 2007;Mar 2007;19:00;merchandise;89281.62;46128.84999999993
2007;Q1 2007;Feb 2007;15:00;merchandise;162467.589999998;87923.61999999994
2007;Q3 2007;Aug 2007;12:00;merchandise;123662.2999999993;65755.74999999993
2007;Q2 2007;Apr 2007;11:00;merchandise;82082.74000000003;45123.95999999992
2007;Q2 2007;Jun 2007;18:00;merchandise;101713.62999999999;53801.46999999991
2008;Q1 2008;Jan 2008;17:00;merchandise;190954.4999999983;101067.44000000012
2006;Q2 2006;Jun 2006;20:00;skandinavisk;4497.400000000001;2420.73
2006;Q4 2006;Nov 2006;13:00;jazz/blues;55113.44000000032;29781.500000000007
2007;Q1 2007;Mar 2007;19:00;jazz/blues;8894.699999999992;4870.020000000003
2006;Q4 2006;Dec 2006;18:00;jazz/blues;43840.66000000021;24004.030000000024
2007;Q4 2007;Dec 2007;12:00;jazz/blues;34033.62000000012;17909.519999999997
2007;Q3 2007;Jul 2007;14:00;dance;77107.64000000007;41341.08999999997
2007;Q4 2007;Nov 2007;02:00;dvd/video;199.8;67.53999999999999
2007;Q1 2007;Mar 2007;23:00;dvd/video;6594.339999999998;3314.5300000000007
2008;Q1 2008;Jan 2008;18:00;dance;66150.35000000041;35118.539999999884
2007;Q1 2007;Mar 2007;20:00;skandinavisk;17424.539999999983;9523.149999999994
2007;Q2 2007;May 2007;22:00;merchandise;3972.1500000000005;3509.6000000000026
2007;Q1 2007;Feb 2007;23:00;pop/rock;1297.0700000000002;1276.56
2008;Q1 2008;Mar 2008;10:00;games;189821.6899999983;98920.78999999985
2007;Q3 2007;Jul 2007;20:00;games;121130.47999999944;66260.1
2007;Q3 2007;Sep 2007;11:00;games;289854.26999999845;158230.17999999927
2007;Q3 2007;Jul 2007;21:00;games;34077.60000000004;17216.139999999996
2007;Q4 2007;Oct 2007;13:00;games;591569.420000015;322248.8499999949
2008;Q1 2008;Jan 2008;10:00;games;164405.29999999882;86221.18999999987
2007;Q4 2007;Nov 2007;10:00;games;257513.7399999977;131697.8800000006
2007;Q4 2007;Dec 2007;21:00;games;196891.0499999986;107171.69000000002
2008;Q2 2008;Apr 2008;13:00;games;64053.62000000015;34678.239999999976
2008;Q2 2008;Apr 2008;20:00;games;9897.699999999997;5233.88
2008;Q2 2008;Apr 2008;16:00;games;79175.86999999998;43891.75999999998
2008;Q1 2008;Mar 2008;20:00;games;47670.12000000008;23925.409999999974
2008;Q2 2008;Apr 2008;14:00;games;87577.81999999986;45834.29999999991
2008;Q1 2008;Feb 2008;09:00;games;36650.10000000006;18476.220000000005
2007;Q3 2007;Sep 2007;10:00;games;175590.4399999987;95508.66000000012
2007;Q4 2007;Dec 2007;09:00;games;179776.70999999874;98855.69000000006
2007;Q4 2007;Oct 2007;19:00;games;325374.1200000012;178120.74999999968
2007;Q3 2007;Aug 2007;22:00;games;9812.799999999997;5422.73
2007;Q3 2007;Sep 2007;20:00;games;79308.95999999998;43417.27
2007;Q4 2007;Dec 2007;22:00;games;50377.7100000001;28314.409999999996
2007;Q4 2007;Oct 2007;17:00;games;619941.0200000162;341603.27999999473
2007;Q3 2007;Sep 2007;09:00;games;34191.540000000045;20023.90999999999
2008;Q1 2008;Feb 2008;21:00;games;11571.769999999995;5832.52
2007;Q4 2007;Oct 2007;20:00;games;93616.55999999981;51218.98
2007;Q4 2007;Oct 2007;09:00;games;41851.34000000006;23198.61999999999
2007;Q3 2007;Aug 2007;01:00;games;2259.4;966.68
2007;Q2 2007;Jun 2007;09:00;games;27331.84000000002;15322.759999999998
2007;Q3 2007;Jul 2007;19:00;dance;39052.42000000017;20661.48
2007;Q1 2007;Jan 2007;12:00;skandinavisk;134880.31999999765;80031.71000000017
2007;Q4 2007;Nov 2007;16:00;skandinavisk;333567.9700000039;177390.16000000143
2007;Q1 2007;Mar 2007;11:00;skandinavisk;106675.09999999891;55490.61000000005
2008;Q1 2008;Feb 2008;12:00;singles;654.5099999999999;1578.0999999999997
2008;Q1 2008;Jan 2008;15:00;singles;2560.010000000002;5947.9000000000015
2007;Q2 2007;Jun 2007;23:00;skandinavisk;2023.8000000000006;1200.7400000000002
2007;Q2 2007;May 2007;15:00;jazz/blues;16367.999999999975;9024.020000000006
2006;Q3 2006;Jul 2006;12:00;jazz/blues;3697.8000000000015;1877.15
2006;Q4 2006;Oct 2006;12:00;jazz/blues;9484.419999999991;4819.390000000002
2006;Q4 2006;Dec 2006;13:00;jazz/blues;69973.84000000027;38758.85999999996
2007;Q1 2007;Jan 2007;20:00;jazz/blues;1749.1000000000004;1475.74
2007;Q1 2007;Jan 2007;16:00;jazz/blues;15139.039999999977;11500.539999999997
2006;Q4 2006;Dec 2006;19:00;jazz/blues;32010.19000000012;17657.140000000018
2006;Q2 2006;Jun 2006;15:00;jazz/blues;2808.500000000001;1432.6599999999996
2006;Q3 2006;Aug 2006;11:00;jazz/blues;5606.799999999998;2459.809999999999
2006;Q3 2006;Jul 2006;16:00;jazz/blues;5351.899999999999;2818.229999999999
2007;Q2 2007;Apr 2007;12:00;jazz/blues;29953.7200000001;16177.450000000032
2007;Q2 2007;Apr 2007;13:00;jazz/blues;35111.63000000015;19202.430000000048
2006;Q4 2006;Nov 2006;21:00;jazz/blues;1169.3;705.79
2008;Q2 2008;Apr 2008;20:00;dance;439.79999999999995;329.09
2006;Q3 2006;Aug 2006;16:00;budget;179.9;179.25
2007;Q1 2007;Jan 2007;14:00;budget;240.0;302.21999999999997
2007;Q2 2007;Apr 2007;16:00;budget;90.0;150.67000000000002
2007;Q1 2007;Feb 2007;13:00;budget;100.0;128.87
2007;Q2 2007;Jun 2007;16:00;budget;30.0;89.87
2008;Q1 2008;Mar 2008;23:00;dvd/video;2806.9000000000005;1391.48
2007;Q1 2007;Jan 2007;15:00;blancs;53006.03000000004;30640.060000000005
2006;Q2 2006;Jun 2006;00:00;dvd/video;1117.42;882.1800000000001
2007;Q3 2007;Sep 2007;02:00;dvd/video;6828.799999999997;3378.99
2007;Q2 2007;May 2007;16:00;jazz/blues;20892.800000000014;11561.470000000014
2006;Q3 2006;Jul 2006;13:00;dance;26242.120000000057;12748.519999999993
2007;Q1 2007;Mar 2007;10:00;dance;12852.399999999981;6516.83
2007;Q1 2007;Mar 2007;16:00;dance;37753.94000000016;19691.65999999998
2007;Q4 2007;Oct 2007;17:00;skandinavisk;297639.1099999985;160742.97999999928
2008;Q1 2008;Mar 2008;16:00;international;4966.299999999999;2825.7900000000004
2006;Q4 2006;Nov 2006;13:00;international;4344.820000000001;2132.97
2006;Q4 2006;Nov 2006;15:00;jazz/blues;52912.7200000003;27860.470000000012
2007;Q1 2007;Jan 2007;15:00;jazz/blues;13891.799999999977;10376.849999999995
